,DATE,BTC_OPEN,ETH_OPEN
1521,2016-12-20,792.39,7.6
1522,2016-12-19,790.0,7.85
1523,2016-12-18,792.6,7.7
1524,2016-12-17,784.0,7.82
1525,2016-12-16,779.55,7.77
1526,2016-12-15,778.34,8.29
1527,2016-12-14,781.7,8.37
1528,2016-12-13,779.1,8.5
1529,2016-12-12,768.0,8.21
1530,2016-12-11,774.99,8.13
1531,2016-12-10,769.99,8.53
1532,2016-12-09,770.19,8.27
1533,2016-12-08,767.26,8.34
1534,2016-12-07,757.83,7.69
1535,2016-12-06,754.32,6.69
1536,2016-12-05,770.84,7.54
1537,2016-12-04,766.33,7.92
1538,2016-12-03,776.92,7.73
1539,2016-12-02,752.27,8.49
1540,2016-12-01,741.0,8.58
1541,2016-11-30,730.42,8.2
1542,2016-11-29,730.56,8.65
1543,2016-11-28,727.49,8.81
1544,2016-11-27,736.0,9.24
1545,2016-11-26,740.0,9.43
1546,2016-11-25,737.28,9.11
1547,2016-11-24,740.45,9.72
1548,2016-11-23,748.08,9.78
1549,2016-11-22,737.73,9.65
1550,2016-11-21,733.25,9.59
1551,2016-11-20,754.17,9.65
1552,2016-11-19,751.17,9.53
1553,2016-11-18,736.9,9.94
1554,2016-11-17,743.21,10.0
1555,2016-11-16,713.94,10.24
1556,2016-11-15,704.2,9.95
1557,2016-11-14,702.95,10.1
1558,2016-11-13,705.77,9.91
1559,2016-11-12,717.5,10.35
1560,2016-11-11,716.57,10.6
1561,2016-11-10,725.0,10.73
1562,2016-11-09,712.0,10.9
1563,2016-11-08,707.81,10.88
1564,2016-11-07,714.49,10.97
1565,2016-11-06,707.83,11.18
1566,2016-11-05,706.67,11.13
1567,2016-11-04,688.0,10.83
1568,2016-11-03,737.9,10.92
1569,2016-11-02,736.04,10.81
1570,2016-11-01,700.9,11.02
1571,2016-10-31,700.94,11.33
1572,2016-10-30,718.96,10.33
1573,2016-10-29,690.0,11.14
1574,2016-10-28,684.44,11.42
1575,2016-10-27,675.24,11.5
1576,2016-10-26,654.51,11.39
1577,2016-10-25,655.5,11.98
1578,2016-10-24,658.14,12.09
1579,2016-10-23,663.7,12.31
1580,2016-10-22,632.56,12.12
1581,2016-10-21,633.68,12.06
1582,2016-10-20,629.67,11.95
1583,2016-10-19,637.0,12.51
1584,2016-10-18,639.74,11.97
1585,2016-10-17,645.56,11.95
1586,2016-10-16,640.14,12.03
1587,2016-10-15,639.6,11.92
1588,2016-10-14,639.38,12.07
1589,2016-10-13,638.0,11.71
1590,2016-10-12,641.69,11.7
1591,2016-10-11,619.4,11.71
1592,2016-10-10,616.47,12.0
1593,2016-10-09,619.0,12.27
1594,2016-10-08,618.51,12.75
1595,2016-10-07,612.5,12.85
1596,2016-10-06,614.15,13.06
1597,2016-10-05,609.55,13.21
1598,2016-10-04,613.0,13.47
1599,2016-10-03,611.35,13.17
1600,2016-10-02,615.32,13.24
1601,2016-10-01,611.22,13.25
1602,2016-09-30,607.03,13.11
1603,2016-09-29,605.64,13.26
1604,2016-09-28,605.2,13.04
1605,2016-09-27,610.0,12.85
1606,2016-09-26,601.6,13.05
1607,2016-09-25,603.02,12.82
1608,2016-09-24,603.22,13.32
1609,2016-09-23,598.15,13.24
1610,2016-09-22,596.75,13.75
1611,2016-09-21,612.13,14.42
1612,2016-09-20,612.27,12.98
1613,2016-09-19,614.0,12.26
1614,2016-09-18,606.9,12.74
1615,2016-09-17,610.76,12.66
1616,2016-09-16,612.6,12.06
1617,2016-09-15,613.31,12.05
1618,2016-09-14,615.98,11.99
1619,2016-09-13,611.97,11.92
1620,2016-09-12,610.51,11.64
1621,2016-09-11,626.2,12.1
1622,2016-09-10,627.0,11.66
1623,2016-09-09,630.69,11.46
1624,2016-09-08,619.1,11.63
1625,2016-09-07,615.25,11.78
1626,2016-09-06,611.76,11.88
1627,2016-09-05,613.95,11.74
1628,2016-09-04,607.75,11.94
1629,2016-09-03,579.08,12.1
1630,2016-09-02,573.99,12.2
1631,2016-09-01,575.02,11.6
1632,2016-08-31,579.96,11.32
1633,2016-08-30,576.91,10.99
1634,2016-08-29,572.52,10.89
1635,2016-08-28,566.0,11.25
1636,2016-08-27,577.7,11.3
1637,2016-08-26,577.0,11.35
1638,2016-08-25,580.38,11.05
1639,2016-08-24,582.25,10.96
1640,2016-08-23,589.03,11.14
1641,2016-08-22,581.0,11.18
1642,2016-08-21,584.02,11.26
1643,2016-08-20,575.99,10.77
1644,2016-08-19,573.43,10.75
1645,2016-08-18,570.02,10.79
1646,2016-08-17,578.68,11.14
1647,2016-08-16,567.32,11.11
1648,2016-08-15,567.19,11.09
1649,2016-08-14,583.95,11.51
1650,2016-08-13,588.72,11.75
1651,2016-08-12,587.5,11.65
1652,2016-08-11,595.22,12.34
1653,2016-08-10,602.63,12.45
1654,2016-08-09,593.52,11.4
1655,2016-08-08,603.1,11.06
1656,2016-08-07,584.85,10.89
1657,2016-08-06,574.3,10.94
1658,2016-08-05,583.0,11.22
1659,2016-08-04,565.48,10.15
1660,2016-08-03,498.08,8.17
1661,2016-08-02,606.01,11.03
1662,2016-08-01,625.4,11.88
1663,2016-07-31,656.58,12.55
1664,2016-07-30,661.29,12.8
1665,2016-07-29,655.9,12.97
1666,2016-07-28,657.3,13.04
1667,2016-07-27,655.1,12.0
1668,2016-07-26,651.13,13.8
1669,2016-07-25,663.5,12.72
1670,2016-07-24,656.42,14.23
1671,2016-07-23,644.16,14.75
1672,2016-07-22,666.61,12.5
1673,2016-07-21,666.0,12.46
1674,2016-07-20,674.53,11.68
1675,2016-07-19,677.0,11.04
1676,2016-07-18,680.0,11.28
1677,2016-07-17,667.57,11.73
1678,2016-07-16,670.46,11.98
1679,2016-07-15,659.51,11.55
1680,2016-07-14,665.86,10.56
1681,2016-07-13,677.49,10.57
1682,2016-07-12,649.0,10.59
1683,2016-07-11,647.9,10.96
1684,2016-07-10,653.0,10.99
1685,2016-07-09,667.0,11.13
1686,2016-07-08,637.3,10.14
1687,2016-07-07,673.42,10.44
1688,2016-07-06,665.46,10.5
1689,2016-07-05,678.0,11.41
1690,2016-07-04,664.39,11.87
1691,2016-07-03,701.31,12.18
1692,2016-07-02,676.9,12.38
1693,2016-07-01,673.1,12.44
1694,2016-06-30,641.5,12.76
1695,2016-06-29,644.15,12.17
1696,2016-06-28,648.5,13.89
1697,2016-06-27,630.0,13.77
1698,2016-06-26,669.83,14.4
1699,2016-06-25,663.96,14.3
1700,2016-06-24,636.95,13.85
1701,2016-06-23,593.0,13.15
1702,2016-06-22,674.0,12.76
1703,2016-06-21,727.03,11.67
1704,2016-06-20,758.26,12.27
1705,2016-06-19,757.89,11.37
1706,2016-06-18,743.2,15.5
1707,2016-06-17,760.0,20.5
1708,2016-06-16,687.01,18.18
1709,2016-06-15,678.0,18.51
1710,2016-06-14,688.0,17.2
1711,2016-06-13,654.04,15.6
1712,2016-06-12,593.0,13.95
1713,2016-06-11,579.13,13.87
1714,2016-06-10,580.0,14.39
1715,2016-06-09,582.79,14.45
1716,2016-06-08,578.96,14.4
1717,2016-06-07,586.0,13.94
1718,2016-06-06,580.0,14.01
1719,2016-06-05,571.13,13.83
1720,2016-06-04,568.22,13.8
1721,2016-06-03,537.0,13.71
1722,2016-06-02,535.49,13.77
1723,2016-06-01,527.0,13.87
1724,2016-05-31,538.9,12.77
1725,2016-05-30,523.5,12.35
1726,2016-05-29,478.86,10.75
1727,2016-05-28,469.0,11.03
1728,2016-05-27,450.76,12.52
1729,2016-05-26,449.68,12.64
1730,2016-05-25,447.0,12.64
1731,2016-05-24,441.27,13.25
1732,2016-05-23,434.17,14.08
1733,2016-05-22,435.43,13.7
1734,2016-05-21,435.01,13.62
1735,2016-05-20,438.0,14.49
1736,2016-05-19,448.53,13.19
1737,2016-05-18,450.71,11.92
1738,2016-05-17,453.29,11.19
1739,2016-05-16,459.16,9.95
1740,2016-05-15,455.63,10.23
1741,2016-05-14,454.73,10.52
1742,2016-05-13,455.03,10.08
1743,2016-05-12,450.96,9.87
1744,2016-05-11,450.77,9.38
1745,2016-05-10,460.5,9.32
1746,2016-05-09,458.62,9.5
1747,2016-05-08,457.76,9.35
1748,2016-05-07,461.0,9.27
1749,2016-05-06,446.12,9.85
1750,2016-05-05,449.49,9.37
1751,2016-05-04,450.9,9.33
1752,2016-05-03,445.51,10.11
1753,2016-05-02,447.0,8.83
1754,2016-05-01,442.8,8.85
1755,2016-04-30,454.0,7.5
1756,2016-04-29,449.53,7.28
1757,2016-04-28,444.5,7.7
1758,2016-04-27,465.87,7.38
1759,2016-04-26,470.19,7.61
1760,2016-04-25,460.9,8.04
1761,2016-04-24,453.11,8.43
1762,2016-04-23,448.04,7.91
1763,2016-04-22,450.8,8.16
1764,2016-04-21,443.5,8.54
1765,2016-04-20,437.58,8.75
1766,2016-04-19,430.99,8.95
1767,2016-04-18,429.71,9.45
1768,2016-04-17,431.67,8.52
1769,2016-04-16,432.49,8.25
1770,2016-04-15,427.18,8.44
1771,2016-04-14,425.12,8.07
1772,2016-04-13,427.5,7.49
1773,2016-04-12,423.5,8.64
1774,2016-04-11,420.0,8.73
1775,2016-04-10,417.01,9.12
1776,2016-04-09,419.09,9.82
1777,2016-04-08,422.9,10.11
1778,2016-04-07,422.92,10.72
1779,2016-04-06,424.16,10.44
1780,2016-04-05,420.5,11.11
1781,2016-04-04,423.7,11.6
1782,2016-04-03,421.93,11.6
1783,2016-04-02,418.96,11.71
1784,2016-04-01,415.89,11.32
1785,2016-03-31,417.1,11.9
1786,2016-03-30,414.7,11.75
1787,2016-03-29,421.52,11.67
1788,2016-03-28,424.7,10.32
1789,2016-03-27,415.27,11.0
1790,2016-03-26,414.91,10.55
1791,2016-03-25,418.0,11.2
1792,2016-03-24,417.42,12.37
1793,2016-03-23,417.03,11.32
1794,2016-03-22,406.72,11.75
1795,2016-03-21,408.41,9.98
1796,2016-03-20,405.71,10.49
1797,2016-03-19,405.0,10.5
1798,2016-03-18,415.0,10.9
1799,2016-03-17,414.5,12.98
1800,2016-03-16,414.73,13.0
1801,2016-03-15,417.29,12.43
1802,2016-03-14,403.83,14.9
1803,2016-03-13,411.76,13.39
1804,2016-03-12,418.0,11.35
1805,2016-03-11,413.04,11.25
1806,2016-03-10,404.61,11.7
1807,2016-03-09,411.59,9.82
1808,2016-03-08,412.59,9.48
1809,2016-03-07,409.63,11.35
1810,2016-03-06,381.41,10.5
1811,2016-03-05,404.0,9.9
1812,2016-03-04,421.59,9.28
1813,2016-03-03,428.86,8.49
1814,2016-03-02,430.61,7.66
1815,2016-03-01,440.0,6.46
1816,2016-02-29,432.85,6.41
1817,2016-02-28,429.98,6.28
1818,2016-02-27,424.0,5.76
1819,2016-02-26,421.91,6.0
1820,2016-02-25,415.31,5.99
1821,2016-02-24,417.0,5.5
1822,2016-02-23,439.8,5.7
1823,2016-02-22,441.34,4.79
1824,2016-02-21,436.5,4.39
1825,2016-02-20,416.0,4.53
1826,2016-02-19,419.0,4.14
1827,2016-02-18,418.0,3.62
1828,2016-02-17,411.48,4.3
1829,2016-02-16,399.0,5.3
1830,2016-02-15,402.73,4.96
1831,2016-02-14,388.89,5.5
1832,2016-02-13,388.0,5.65
1833,2016-02-12,388.25,6.0
1834,2016-02-11,383.18,4.34
1835,2016-02-10,376.72,3.69
1836,2016-02-09,374.05,3.04
1837,2016-02-08,373.0,2.87
1838,2016-02-07,377.64,2.43
1839,2016-02-06,383.06,2.5
1840,2016-02-05,384.0,2.52
1841,2016-02-04,358.52,2.41
1842,2016-02-03,368.69,2.19
1843,2016-02-02,374.14,2.11
1844,2016-02-01,371.21,2.37
1845,2016-01-31,378.67,2.51
1846,2016-01-30,376.86,2.51
1847,2016-01-29,378.0,2.36
1848,2016-01-28,396.0,2.42
1849,2016-01-27,391.46,2.14
1850,2016-01-26,392.17,2.47
1851,2016-01-25,406.8,2.11
1852,2016-01-24,384.12,1.94
1853,2016-01-23,380.97,1.51
1854,2016-01-22,406.0,1.55
1855,2016-01-21,418.0,1.48
1856,2016-01-20,377.42,1.36
1857,2016-01-19,384.5,1.41
1858,2016-01-18,372.5,1.29
1859,2016-01-17,381.82,1.22
1860,2016-01-16,369.99,1.21
1861,2016-01-15,429.5,1.15
1862,2016-01-14,433.18,1.09
1863,2016-01-13,446.2,1.15
1864,2016-01-12,448.44,1.05
1865,2016-01-11,447.87,0.97
1866,2016-01-10,447.42,0.97
1867,2016-01-09,455.0,1.02
1868,2016-01-08,451.1,0.97
1869,2016-01-07,427.5,0.94
1870,2016-01-06,430.38,0.94
1871,2016-01-05,432.0,0.96
1872,2016-01-04,428.14,0.96
1873,2016-01-03,436.95,0.96
1874,2016-01-02,434.99,0.96
1875,2016-01-01,430.57,0.92
1876,2015-12-31,425.12,0.94
1877,2015-12-30,427.0,0.85
1878,2015-12-29,423.6,0.81
1879,2015-12-28,421.24,0.85
1880,2015-12-27,418.54,0.85
1881,2015-12-26,459.38,0.9
1882,2015-12-25,453.06,0.85
1883,2015-12-24,445.79,0.82
1884,2015-12-23,434.84,0.9
1885,2015-12-22,439.8,0.88
1886,2015-12-21,438.1,0.89
1887,2015-12-20,459.9,0.92
1888,2015-12-19,460.0,0.92
1889,2015-12-18,454.5,0.93
1890,2015-12-17,453.0,0.98
1891,2015-12-16,462.6,0.99
1892,2015-12-15,444.65,0.98
1893,2015-12-14,444.0,0.98
1894,2015-12-13,432.87,0.97
1895,2015-12-12,450.0,0.9
1896,2015-12-11,417.0,0.84
1897,2015-12-10,422.0,0.8
1898,2015-12-09,413.8,0.82
1899,2015-12-08,396.21,0.81
1900,2015-12-07,390.3,0.84
1901,2015-12-06,380.45,0.85
1902,2015-12-05,365.51,0.84
1903,2015-12-04,367.0,0.82
1904,2015-12-03,366.37,0.84
1905,2015-12-02,358.0,0.87
1906,2015-12-01,379.5,0.9
1907,2015-11-30,370.0,0.89
1908,2015-11-29,357.0,0.94
1909,2015-11-28,362.0,0.87
1910,2015-11-27,355.1,0.89
1911,2015-11-26,328.99,0.87
1912,2015-11-25,321.0,0.93
1913,2015-11-24,325.47,0.93
1914,2015-11-23,331.9,0.98
1915,2015-11-22,328.8,0.98
1916,2015-11-21,322.0,0.93
1917,2015-11-20,327.0,0.98
1918,2015-11-19,338.0,1.01
1919,2015-11-18,334.01,1.02
1920,2015-11-17,332.0,0.93
1921,2015-11-16,318.0,0.91
1922,2015-11-15,332.2,0.88
1923,2015-11-14,339.01,0.9
1924,2015-11-13,338.42,0.9
1925,2015-11-12,307.0,0.74
1926,2015-11-11,335.0,0.91
1927,2015-11-10,382.5,1.01
1928,2015-11-09,370.0,0.99
1929,2015-11-08,390.0,0.94
1930,2015-11-07,378.0,0.93
1931,2015-11-06,383.1,0.92
1932,2015-11-05,391.0,0.83
1933,2015-11-04,392.1,1.0
1934,2015-11-03,369.99,0.99
1935,2015-11-02,326.74,1.05
1936,2015-11-01,310.0,0.89
1937,2015-10-31,325.0,1.01
1938,2015-10-30,309.57,1.2
1939,2015-10-29,304.89,0.77
1940,2015-10-28,297.5,0.85
1941,2015-10-27,280.26,0.74
1942,2015-10-26,290.5,0.67
1943,2015-10-25,280.0,0.47
1944,2015-10-24,277.86,0.64
1945,2015-10-23,276.15,0.62
1946,2015-10-22,266.3,0.43
1947,2015-10-21,275.5,0.45
1948,2015-10-20,263.0,0.47
1949,2015-10-19,270.0,0.51
1950,2015-10-18,267.04,0.56
1951,2015-10-17,266.08,0.52
1952,2015-10-16,259.24,0.6
1953,2015-10-15,252.3,0.52
1954,2015-10-14,248.47,0.6
1955,2015-10-13,244.6,0.6
1956,2015-10-12,243.41,0.67
1957,2015-10-11,246.5,0.63
1958,2015-10-10,246.4,0.7
1959,2015-10-09,246.89,0.64
1960,2015-10-08,243.0,0.68
1961,2015-10-07,242.25,0.71
1962,2015-10-06,236.98,0.68
1963,2015-10-05,238.8,0.74
1964,2015-10-04,243.0,0.57
1965,2015-10-03,240.0,0.61
1966,2015-10-02,242.7,0.79
1967,2015-10-01,241.1,0.68
1968,2015-09-30,242.0,0.8
1969,2015-09-29,243.2,0.84
1970,2015-09-28,233.0,0.9
1971,2015-09-27,233.0,0.88
1972,2015-09-26,238.0,0.89
1973,2015-09-25,235.0,0.96
1974,2015-09-24,228.0,0.96
1975,2015-09-23,226.52,0.85
1976,2015-09-22,227.5,0.84
1977,2015-09-21,234.47,1.0
1978,2015-09-20,234.47,0.89
1979,2015-09-19,238.26,0.87
1980,2015-09-18,232.5,1.19
1981,2015-09-17,230.0,0.99
1982,2015-09-16,233.0,1.0
1983,2015-09-15,228.5,1.16
1984,2015-09-14,226.5,1.3
1985,2015-09-13,240.0,1.35
1986,2015-09-12,238.7,1.21
1987,2015-09-11,236.53,1.37
1988,2015-09-10,240.6,1.22
1989,2015-09-09,239.9,1.37
1990,2015-09-08,245.0,1.26
1991,2015-09-07,237.75,1.25
1992,2015-09-06,233.0,1.3
1993,2015-09-05,231.0,1.27
1994,2015-09-04,231.0,1.06
1995,2015-09-03,226.0,1.27
1996,2015-09-02,223.94,1.0
1997,2015-09-01,225.04,1.05
1998,2015-08-31,215.03,1.3
1999,2015-08-30,235.0,1.5
2000,2015-08-29,230.14,1.33
2001,2015-08-28,208.5,1.5
2002,2015-08-27,227.98,1.73
2003,2015-08-26,219.99,1.3
2004,2015-08-25,211.0,1.52
2005,2015-08-24,228.45,1.52
2006,2015-08-23,230.26,1.77
2007,2015-08-22,233.13,1.5
2008,2015-08-21,234.0,2.15
2009,2015-08-20,227.0,2.15
2010,2015-08-19,251.0,1.38
2011,2015-08-18,262.37,1.1
2012,2015-08-17,257.0,1.4
2013,2015-08-16,267.0,1.65
